poscM Chromosome Start End GenDens
0.72 chr5H 17672726646 17673166370 439724
0.73 chr5H 12012581690 12012663940 82250
0.74 chr5H 5772552378 5772617854 65476
0.75 chr5H 15276395646 15276500433 104787
0.76 chr5H 12170782812 12170931722 148910
0.77 chr5H 6898807732 6898857455 49723
0.78 chr5H 13847916017 13848136770 220753
0.79 chr5H 15487722536 15487783407 60871
0.8 chr5H 20892179295 20892280235 100940
0.81 chr5H 11290410171 11290500978 90807
0.82 chr5H 7005087230 7005134063 46833
0.83 chr5H 18382879994 18382978190 98196
0.84 chr5H 10842590771 10842687100 96329
0.85 chr5H 7064945355 7064988473 43118
0.86 chr5H 12534272780 12534396752 123972
0.87 chr5H 10925006718 10925095592 88874
0.88 chr5H 16422744835 16422854333 109498
0.89 chr5H 4940334387 4940435875 101488
0.9 chr5H 9345708465 9345781177 72712
0.91 chr5H 10478263949 10478333184 69235
0.92 chr5H 13815456415 13815557778 101363
0.93 chr5H 16055210138 16055339773 129635
0.94 chr5H 21629269358 21629538681 269323
0.95 chr5H 16679056222 16679132708 76486
0.96 chr5H 12249166932 12249254586 87654
0.97 chr5H 14506450928 14506663201 212273
0.98 chr5H 13977750307 13977988957 238650
0.99 chr5H 6164266798 6164279039 12241
1 chr5H 7862255311 7862291936 36625
1.01 chr5H 11809923160 11810002134 78974
1.02 chr5H 12964845991 12964925565 79574
1.03 chr5H 7342442864 7342470781 27917
1.04 chr5H 11883740422 11883921748 181326
1.05 chr5H 10209838913 10210221590 382677
1.06 chr5H 14775734705 14775808608 73903
1.07 chr5H 12530020303 12530090123 69820
1.08 chr5H 13130583499 13130662835 79336
1.09 chr5H 9722537336 9722568112 30776
1.1 chr5H 12604941280 12605047183 105903
1.11 chr5H 14926293208 14926500891 207683
1.12 chr5H 13809943171 13810065189 122018
1.13 chr5H 22483112877 22483531842 418965
1.14 chr5H 13867351528 13867455588 104060
1.15 chr5H 13897632095 13897726632 94537
1.16 chr5H 12188965335 12189064452 99117
1.17 chr5H 15125610159 15125700578 90419
1.18 chr5H 13405501395 13405611431 110036
1.19 chr5H 8179488485 8179609012 120527
1.2 chr5H 16975383675 16975618896 235221
1.21 chr5H 12319360795 12319420355 59560
1.22 chr5H 21740336771 21740458378 121607
1.23 chr5H 14132067913 14132225080 157167
1.24 chr5H 12979302188 12979403826 101638
1.25 chr5H 17750370767 17750614718 243951
1.26 chr5H 16016532358 16016766038 233680
1.27 chr5H 13084714124 13084797103 82979
1.28 chr5H 11925418587 11925488378 69791
1.29 chr5H 29277456382 29278068500 612118
1.3 chr5H 14965625217 14965870741 245524
1.31 chr5H 18019019374 18019192188 172814
1.32 chr5H 30726750972 30727154987 404015
1.33 chr5H 18743470368 18743559703 89335
1.34 chr5H 19407820657 19407908714 88057
1.35 chr5H 12163351441 12163409693 58252
1.36 chr5H 12794742192 12795028873 286681
1.37 chr5H 10990005358 10990074406 69048
1.38 chr5H 14683714415 14683776227 61812
1.39 chr5H 14714608525 14714767566 159041
1.4 chr5H 22743579666 22743878095 298429
1.41 chr5H 20355856824 20356236995 380171
1.42 chr5H 28469147370 28469327115 179745
1.43 chr5H 30431594608 30431952194 357586
1.44 chr5H 28059057604 28059216537 158933
1.45 chr5H 16252598765 16252681234 82469
1.46 chr5H 15662227377 15662345064 117687
1.47 chr5H 10048403166 10048436612 33446
1.48 chr5H 30841466312 30841670522 204210
1.49 chr5H 27789219328 27789339342 120014
1.5 chr5H 13930432860 13930471881 39021
1.51 chr5H 17136222537 17136360458 137921
1.52 chr5H 20358857878 20358986774 128896
1.53 chr5H 17211240395 17211321913 81518
1.54 chr5H 12134907769 12135024502 116733
1.55 chr5H 33305237476 33305520567 283091
1.56 chr5H 31482951939 31483198711 246772
1.57 chr5H 26411741773 26412208160 466387
1.58 chr5H 17441287113 17441366953 79840
1.59 chr5H 20064648860 20064761376 112516
1.6 chr5H 13617170727 13617384429 213702
1.61 chr5H 13641503895 13641574633 70738
1.62 chr5H 24735445003 24735611391 166388
1.63 chr5H 11084444840 11084562321 117481
1.64 chr5H 15682884545 15683072291 187746
1.65 chr5H 11784542940 11784852127 309187
1.66 chr5H 13775243431 13775460798 217367
1.67 chr5H 21687278612 21687394629 116017
1.68 chr5H 13822412740 13822489797 77057
1.69 chr5H 17144494332 17144876792 382460
1.7 chr5H 16521508276 16521637271 128995
1.71 chr5H 22508946888 22509115585 168697
1.72 chr5H 33177953033 33178594273 641240
1.73 chr5H 29275961607 29276226989 265382
1.74 chr5H 48111909514 48112372785 463271
0 chr6H 36908549 37225372 316823
0.01 chr6H 32814642 33897955 1083313
0.02 chr6H 87768069 87850464 82395
0.03 chr6H 156370838 156527146 156308
0.04 chr6H 208820112 209068374 248262
0.05 chr6H 107503967 108229939 725972
0.06 chr6H 223910184 224008497 98313
0.07 chr6H 120994998 121417279 422281
0.08 chr6H 73682337 73811963 129626
0.09 chr6H 148192681 148743827 551146
0.1 chr6H 125122136 125182493 60357
0.11 chr6H 96894518 96928993 34475
0.12 chr6H 102709226 102755312 46086
0.13 chr6H 119751537 119928906 177369
0.14 chr6H 174216879 174416203 199324
0.15 chr6H 260158322 260221776 63454
0.16 chr6H 162414541 162471059 56518
0.17 chr6H 197723369 197757155 33786
0.18 chr6H 383801004 383862349 61345
0.19 chr6H 218388478 218450611 62133
0.2 chr6H 420307781 420568082 260301
0.21 chr6H 336697771 336960948 263177
0.22 chr6H 312371043 312542191 171148
0.23 chr6H 485090928 485362388 271460
0.24 chr6H 392130788 392195230 64442
0.25 chr6H 308012732 308050796 38064
0.26 chr6H 215340611 215372257 31646
0.27 chr6H 312054527 312333124 278597
0.28 chr6H 453973926 454025920 51994
0.29 chr6H 382355446 382412089 56643
0.3 chr6H 163069760 163097799 28039
0.31 chr6H 364802700 364890399 87699
0.32 chr6H 426449997 426600745 150748
0.33 chr6H 284097259 284162828 65569
0.34 chr6H 239155636 239203520 47884
0.35 chr6H 164908785 164946559 37774
0.36 chr6H 280789464 280805738 16274
0.37 chr6H 259240322 259340266 99944
0.38 chr6H 265539978 265557677 17699
0.39 chr6H 577010428 577169841 159413
0.4 chr6H 498115417 498246536 131119
0.41 chr6H 517893332 517983844 90512
0.42 chr6H 497816342 497847436 31094
0.43 chr6H 551837714 551889287 51573
0.44 chr6H 1124109495 1124230296 120801
0.45 chr6H 1101548327 1101656452 108125
0.46 chr6H 561998748 562047152 48404
0.47 chr6H 3887619325 3888257200 637875
0.48 chr6H 5598576780 5599195411 618631
0.49 chr6H 17933421984 17934368951 946967
0.5 chr6H 7725536820 7725959872 423052
0.51 chr6H 22099506810 22100305511 798701
0.52 chr6H 23982813866 23983475269 661403
0.53 chr6H 123077942872 123081252745 3309873
0.54 chr6H 101737758437 101739005845 1247408
0.55 chr6H 17260970238 17261120401 150163
0.56 chr6H 10971108510 10971296289 187779
0.57 chr6H 14688373740 14688659743 286003
0.58 chr6H 14991601305 14991763040 161735
0.59 chr6H 76106579832 76107365401 785569
0.6 chr6H 24319096537 24319251750 155213
0.61 chr6H 25777091587 25777274528 182941
0.62 chr6H 24817626361 24818042042 415681
0.63 chr6H 25646970432 25647178336 207904
0.64 chr6H 22148655758 22148968868 313110
0.65 chr6H 35368394150 35368799805 405655
0.66 chr6H 24468030473 24468216726 186253
0.67 chr6H 23238145589 23238311007 165418
0.68 chr6H 20368277316 20368376413 99097
0.69 chr6H 12821957309 12822075765 118456
0.7 chr6H 15477078876 15477141997 63121
0.71 chr6H 16090695019 16090830131 135112
0.72 chr6H 15153300953 15153611507 310554
0.73 chr6H 21036167583 21036501571 333988
0.74 chr6H 12673921465 12674018593 97128
0.75 chr6H 9544590393 9544717965 127572
0.76 chr6H 12239753342 12239809325 55983
0.77 chr6H 8002621262 8002879719 258457
0.78 chr6H 11770456467 11770551860 95393
0.79 chr6H 12335669452 12335794817 125365
0.8 chr6H 4840497064 4840526203 29139
0.81 chr6H 6464018336 6464059643 41307
0.82 chr6H 6477954801 6477973472 18671
0.83 chr6H 3243675619 3243786838 111219
0.84 chr6H 11917551935 11917761403 209468
0.85 chr6H 9225700510 9225763080 62570
0.86 chr6H 4892886280 4892949473 63193
0.87 chr6H 5989468167 5989502657 34490
0.88 chr6H 13098682686 13098811648 128962
0.89 chr6H 14763581981 14763733689 151708
0.9 chr6H 8219767494 8219809570 42076
0.91 chr6H 8783025489 8783074795 49306
0.92 chr6H 11556897752 11557020153 122401
0.93 chr6H 9373053771 9373109581 55810
0.94 chr6H 16030533942 16030818363 284421
0.95 chr6H 7759703781 7759786565 82784
0.96 chr6H 7776504437 7776582330 77893
0.97 chr6H 8352981563 8353040284 58721
0.98 chr6H 11717757500 11717800822 43322
0.99 chr6H 11189579690 11189659220 79530
1 chr6H 8970947519 8971014491 66972
1.01 chr6H 14046984053 14047039842 55789
1.02 chr6H 12387736701 12387919241 182540
1.03 chr6H 13538134846 13538186061 51215
1.04 chr6H 10174242486 10174312551 70065
1.05 chr6H 11886218190 11886329657 111467
1.06 chr6H 10771307710 10771394739 87029
1.07 chr6H 9083243314 9083297575 54261
1.08 chr6H 5114799016 5114877648 78632
1.09 chr6H 3414637254 3414651174 13920
1.1 chr6H 7979803925 7979830362 26437
1.11 chr6H 7992375042 7992535459 160417
1.12 chr6H 11432855182 11433032803 177621
1.13 chr6H 8590038296 8590139930 101634
1.14 chr6H 14340039059 14340259445 220386
1.15 chr6H 9773682959 9773757761 74802
1.16 chr6H 14392688987 14392851965 162978
1.17 chr6H 19034099003 19034410866 311863
1.18 chr6H 10974958354 10975191970 233616
1.19 chr6H 13884660774 13884873517 212743
1.2 chr6H 16222849942 16222962660 112718
1.21 chr6H 11601405034 11601524566 119532
1.22 chr6H 12200035436 12200138331 102895
1.23 chr6H 8143014890 8143074219 59329
1.24 chr6H 7573191622 7573251039 59417
1.25 chr6H 13413485121 13413576432 91311
0 chr7H 38570145 40218466 1648321
0.01 chr7H 202542251 203019223 476972
0.02 chr7H 247042868 247355538 312670
0.03 chr7H 186770217 186911336 141119
0.04 chr7H 194377026 194579232 202206
0.05 chr7H 250400683 250499658 98975
0.06 chr7H 240096730 240191061 94331
0.07 chr7H 323326888 323581138 254250
0.08 chr7H 411726759 412009639 282880
0.09 chr7H 106832891 106845933 13042
0.1 chr7H 294867090 295172233 305143
0.11 chr7H 242815779 242892214 76435
0.12 chr7H 379853637 380283099 429462
0.13 chr7H 542953675 543240298 286623
0.14 chr7H 382317689 382383554 65865
0.15 chr7H 331874582 331954078 79496
0.16 chr7H 331887606 332024336 136730
0.17 chr7H 486079096 486285703 206607
0.18 chr7H 81439780 81653460 213680
0.19 chr7H 320674350 320725749 51399
0.2 chr7H 313079976 313118265 38289
0.21 chr7H 612651637 612821020 169383
0.22 chr7H 470479045 470599041 119996
0.23 chr7H 672617292 672758565 141273
0.24 chr7H 945862223 946016229 154006
0.25 chr7H 756822344 757084760 262416
0.26 chr7H 649902450 649954297 51847
0.27 chr7H 1057601338 1057833460 232122
0.28 chr7H 911838571 911918396 79825
0.29 chr7H 572968276 572995850 27574
0.3 chr7H 904041983 904283829 241846
0.31 chr7H 179694920 179709806 14886
0.32 chr7H 819381272 819659020 277748
0.33 chr7H 763233833 763298702 64869
0.34 chr7H 628607617 628661422 53805
0.35 chr7H 774217973 774590903 372930
0.36 chr7H 1000093924 1000146442 52518
0.37 chr7H 725663600 725764921 101321
0.38 chr7H 748205431 748254291 48860
0.39 chr7H 627235241 627257765 22524
0.4 chr7H 967337295 967704320 367025
0.41 chr7H 568695325 568928942 233617
0.42 chr7H 1215206803 1215301249 94446
0.43 chr7H 1393685355 1393832122 146767
0.44 chr7H 508149598 508190492 40894
0.45 chr7H 731947699 731994201 46502
0.46 chr7H 799453961 799749122 295161
0.47 chr7H 2091241501 2091344778 103277
0.48 chr7H 1324029734 1324127044 97310
0.49 chr7H 1137860369 1138045184 184815
0.5 chr7H 1855227490 1855464820 237330
0.51 chr7H 1585321277 1585433798 112521
0.52 chr7H 2018687488 2018793587 106099
0.53 chr7H 1264070741 1264108906 38165
0.54 chr7H 1024851204 1024987268 136064
0.55 chr7H 1328638246 1328909329 271083
0.56 chr7H 1491267627 1491502657 235030
0.57 chr7H 871458770 871490970 32200
0.58 chr7H 1191856245 1191902383 46138
0.59 chr7H 989970596 990019828 49232
0.6 chr7H 1805583669 1805672472 88803
0.61 chr7H 2269333612 2269656224 322612
0.62 chr7H 2439455553 2440001925 546372
0.63 chr7H 3347936412 3348201323 264911
0.64 chr7H 3583675200 3583846751 171551
0.65 chr7H 4933173642 4933517484 343842
0.66 chr7H 9991096761 9991799129 702368
0.67 chr7H 7087986776 7088397737 410961
0.68 chr7H 17907880581 17908937084 1056503
0.69 chr7H 41302180096 41303385851 1205755
0.7 chr7H 46087301070 46088707082 1406012
0.71 chr7H 220922714049 220926534733 3820684
0.72 chr7H 43471082822 43471492456 409634
0.73 chr7H 42296669409 42297090857 421448
0.74 chr7H 50021956188 50022475154 518966
0.75 chr7H 47038255209 47039266685 1011476
0.76 chr7H 48900192124 48900819304 627180
0.77 chr7H 53849666269 53850101946 435677
0.78 chr7H 26754120405 26754330472 210067
0.79 chr7H 42422494843 42422784173 289330
0.8 chr7H 32129276424 32129588573 312149
0.81 chr7H 17355146825 17355330697 183872
0.82 chr7H 12395467326 12395556136 88810
0.83 chr7H 21000332436 21000496801 164365
0.84 chr7H 24558556688 24558866477 309789
0.85 chr7H 16085942934 16086042681 99747
0.86 chr7H 10976414938 10976487627 72689
0.87 chr7H 10451664124 10451720412 56288
0.88 chr7H 15756157822 15756259399 101577
0.89 chr7H 12306229323 12306296971 67648
0.9 chr7H 17645325251 17645463549 138298
0.91 chr7H 14162267337 14162367533 100196
0.92 chr7H 14803075610 14803174075 98465
0.93 chr7H 14254399278 14254473533 74255
0.94 chr7H 4766442127 4766453403 11276
0.95 chr7H 9557633413 9557674886 41473
0.96 chr7H 13777577086 13777759763 182677
0.97 chr7H 11405856300 11405931233 74933
0.98 chr7H 11446482978 11446628616 145638
0.99 chr7H 11474150930 11474272591 121661
1 chr7H 18780192143 18780305834 113691
1.01 chr7H 12151060165 12151147504 87339
1.02 chr7H 8530950833 8530997097 46264
1.03 chr7H 18324796759 18324970155 173396
1.04 chr7H 7344230440 7344260705 30265
1.05 chr7H 12271043015 12271203273 160258
1.06 chr7H 7374414446 7374461157 46711
1.07 chr7H 7393169264 7393198858 29594
1.08 chr7H 13577113061 13577234957 121896
1.09 chr7H 8654085302 8654108227 22925
1.1 chr7H 6811192538 6811240861 48323
1.11 chr7H 11785788462 11785914441 125979
1.12 chr7H 8700504553 8700534539 29986
1.13 chr7H 5601950993 5601976048 25055
1.14 chr7H 16830112306 16830213104 100798
1.15 chr7H 17474916159 17474995219 79060
1.16 chr7H 13747391196 13747561160 169964
1.17 chr7H 13770273932 13770388556 114624
1.18 chr7H 10659908329 10660159059 250730
1.19 chr7H 13188408798 13188471929 63131
1.2 chr7H 15098983819 15099049621 65802
1.21 chr7H 13860953504 13860990893 37389
1.22 chr7H 18946110387 18946287312 176925
1.23 chr7H 10763020982 10763080381 59399
1.24 chr7H 25388696798 25389263189 566391
1.25 chr7H 21632612524 21632708296 95772
1.26 chr7H 12111601534 12111703346 101812
1.27 chr7H 14697541288 14697913505 372217
1.28 chr7H 17923484382 17923633998 149616
1.29 chr7H 19236055097 19236325797 270700
1.3 chr7H 26335435385 26335581414 146029
1.31 chr7H 16087344890 16087429615 84725
1.32 chr7H 20626884907 20627197814 312907
1.33 chr7H 17436489078 17436551496 62418
1.34 chr7H 15525708610 15525792968 84358
1.35 chr7H 16850167113 16850430430 263317
1.36 chr7H 15576919959 15576995703 75744
1.37 chr7H 12997730273 12997796271 65998
1.38 chr7H 20826392805 20826903638 510833
1.39 chr7H 9124723427 9124800188 76761
1.4 chr7H 16976250176 16976311093 60917
1.41 chr7H 18309841691 18310815129 973438
1.42 chr7H 13749878234 13749918267 40033
1.43 chr7H 15747765815 15747884055 118240
1.44 chr7H 7883653229 7883777016 123787
