poscM Chromosome Start End Recombination nb_complete_site piSyn f0 div Ne
0.364 2 46418009 46420906 0.74 349 0.004769 0 0.2531 226108.257605689
0.376 2 48192628 48203110 0.71 358 0.000849618 0.561411128295304 0.0724 140820.662983425
0.377 2 48473942 48476008 0.7 43 0 NA 0.1379 0
0.388 2 50230692 50234056 0.66 31 0.0258065 0 0.2769 1118374.86457205
0.389 2 50466219 50470479 0.65 276 0.00294118 0.280411943505668 0.0785 449607.133757962
0.39 2 50528650 50533095 0.65 180 0 Inf 0.0953 0
0.393 2 51217202 51221218.5 0.63 129 0 NA 0.122 0
0.394 2 51429838 51445129 0.62 96 0 NA 0.0706 0
0.397 2 51926991 51935424 0.6 175 0 NA 0.0976 0
0.398 2 52015171 52016326 0.6 36 0 NA 0.3229 0
0.402 2 52785270 52787793 0.58 43 0 NA 0.091 0
0.407 2 53907570 53913828 0.56 266 0 NA 0.133 0
0.409 2 54258855 54263823 0.56 35 0 NA 0.1399 0
0.412 2 54754731 54761533 0.55 164 0 NA 0.1538 0
0.423 2 57279627 57296277.5 0.51 236 0.0286400008474576 0.0350890589465646 0.18255 1882662.34001365
0.429 2 59025611 59030288 0.49 146 0.0254295 0 0.1768 1725984.16289593
0.434 2 60364831 60369486 0.47 127 0.0134387 0 0.0709 2274533.14527503
0.436 2 60640910 60650261 0.46 154 0 NA 0.1325 0
0.439 2 61974038 62246301 0.45 691 0.00272624 0.269572378073831 0.1215 269258.271604938
0.442 2 62687602 62690444 0.44 67 0 Inf 0.0566 0
0.445 2 63473505 63506992 0.43 143 0 NA 0.1276 0
0.446 2 64023931 64026621 0.42 63 0 NA 0.1702 0
0.447 2 64377714 64382013 0.42 54 0 NA 0.1389 0
0.448 2 64541794 64551279 0.42 129 0 Inf 0.0894 0
0.449 2 64772797.5 64777730.5 0.41 74 0 NA 0.11435 0
0.45 2 65077424 65082674 0.41 42 0 Inf 0.0818 0
0.453 2 65947202.5 65951517 0.4 285 0.00259860533333333 0.622271228566708 0.17515 178037.476448758
0.455 2 66372519 66381696 0.39 15 0 NA 0.1116 0
0.457 2 67017112 67024191 0.39 10 0 NA 0.0825 0
0.459 2 67503163 67520099 0.38 556 0.00229114 0 0.0852 322695.774647887
0.462 2 68478924 68482535 0.37 94 0 NA 0.0979 0
0.466 2 69545411 69554664 0.36 237 0.00646245 0.102062839944603 0.0985 787303.553299492
0.467 2 69898575 69903264 0.35 44 0.0113852 0.28501914766539 0.1951 700268.580215274
0.471 2 71400380 71406607 0.34 141 0.00674847 0 0.0827 979221.765417171
0.48 2 74595064 74600241 0.3 0 NA NA 0.0943 NA
0.485 2 76251701 76261214 0.29 70 0 NA 0.0869 0
0.486 2 76445537 76448395 0.29 80 0 NA 0.2051 0
0.49 2 77882839 77910976 0.27 2832 0.00314482 0.0640799791403006 0.0837 450870.250896057
0.491 2 78366495 78375408 0.27 63 0 NA 0.1557 0
0.494 2 79714638 79718093 0.26 203 0 NA 0.1137 0
0.495 2 79855753 79863119 0.26 12 0 NA 0.1582 0
0.496 2 80388749 80391150 0.25 30 0 NA 0.1705 0
0.497 2 80975098 80977949 0.25 55 0 NA 0.0639 0
0.499 2 81697827 81713247 0.24 294 0.00282965 0 0.1463 232097.060833903
0.5 2 82435959 82440482 0.24 399 0.0017359 0.579278760297252 0.1297 160607.555898227
0.502 2 83098918 83102791 0.23 41 0 NA 0.3373 0
0.503 2 83509965 83512978.5 0.22 440 0.000631927909090909 0.315087092069046 0.11585 65456.4946835642
0.508 2 86293277 86297229 0.19 42 0 NA 0.0884 0
0.509 2 86577241 86644355.5 0.18 232 0.00484619504310345 0 0.11495 505909.878357907
0.512 2 88323133 88327200 0.16 221 0.0013245 0 0.0632 251487.341772152
0.513 2 88787691 88793026 0.16 8 NA NA 0.0992 NA
0.516 2 90729378 90734367 0.14 87 0.0167598 0 0.3229 622847.940538866
0.518 2 91939510 91943875 0.13 55 0 NA 0.1357 0
0.519 2 92204300 92207053 0.13 61 0.00688073 0 0.3024 273044.841269841
0.52 2 92822382 92827095 0.13 26 0 NA 0.044 0
0.522 2 94904015 94908570 0.12 48 0 NA 0.1537 0
0.523 2 95001831 95013537.5 0.115 229 0 Inf 0.12525 0
0.524 2 96154641 96161945 0.11 118 0 NA 0.0809 0
0.525 2 97211748 97214946 0.11 182 0.00302245 0 0.1086 333972.375690608
0.526 2 97396366 97401345 0.11 259 0 NA 0.125 0
0.527 2 98673291 98678595 0.1 17 0 NA 0.1023 0
0.529 2 100877904.5 100883230.5 0.1 291 0 NA 0.12475 0
0.53 2 102509728 102517255 0.1 143 0.00240674 0 0.0914 315983.369803064
0.533 2 107162116 107167257 0.12 491 0 NA 0.248266666666667 0
0.534 2 108832776.333333 108836652.333333 0.13 348 0.000859653045977011 0.671169262820078 0.1661 62106.1803234445
0.535 2 110449182.5 110454355.5 0.14 363 0.00333099035812672 0 0.17965 222498.660158757
0.536 2 112360955 112366308 0.12 43 0 NA 0.1184 0
0.537 2 113046741 113051344 0.12 45 0 NA 0.1094 0
0.538 2 114313382 114319007 0.11 112 0 NA 0.086 0
0.539 2 115391729 115398097.666667 0.1 729 0.0011161695473251 0 0.125533333333333 106697.035856887
0.54 2 116376995.666667 116384335.333333 0.0966666666666667 649 0.000527493867488444 0 0.108866666666667 58143.8433238946
0.541 2 118545809 118552399 0.08 142 0 NA 0.0877 0
0.542 2 119425863.5 119437258 0.08 294 0.00358333673469388 0 0.11095 387562.332729396
0.543 2 121154781 121163158.333333 0.07 119 0 NA 0.1156 0
0.544 2 122211716.5 122217494.5 0.06 129 0.00677576124031008 0 0.1779 457049.662078251
0.545 2 124110785 124118179 0.05 36 0 NA 0.0896 0
0.546 2 127583004.25 127600665 0.035 324 0.000922573734567901 0.669784599170015 0.12835 86255.4329163601
0.547 2 130685551.333333 130689254 0.0233333333333333 288 0.00164042083333333 0 0.182466666666667 107882.992327366
0.549 2 137399120 137405400.5 0 78 0 Inf 0.08375 0
0.55 2 143134094.714286 143140951.571429 -0.0171428571428571 803 0.0020449954441677 0 0.105957142857143 231602.558055935
0.551 2 153786679.5 153793765 -0.03 896 0.00156324051339286 0.116456635016191 0.12075 155353.094498669
0.552 2 164077773.75 164084413.75 -0.0258333333333333 1120 0.00175205193506494 0.102038142860602 0.10365 202842.481628357
0.553 2 177653013.076923 177661050.538462 0.00153846153846154 1726 0.00303773417149479 0.0808956358767419 0.124630769230769 292486.440410558
0.554 2 194810161.090909 194836567.363636 0.0136363636363636 2907 0.0011475143618851 0.164438995010004 0.1176 117093.302233174
0.555 2 211132921.375 211153416.75 0.01125 800 0.00225027975 0 0.1197625 225474.226072435
0.556 2 217963628 217970325 0.01 53 0 Inf 0.1291 0
0.557 2 224996776 225004602 0.01 39 0 NA 0.1111 0
0.558 2 231053022 231060032 0.01 7 NA NA 0.0929 NA
0.559 2 235952920.5 235960685.5 0.01 438 0 Inf 0.09565 0
0.56 2 240467248.4 240471063.2 0.01 752 0.00260086329787234 0 0.11832 263779.239135126
0.561 2 248748149.25 248766558.25 0.01 768 0.000957224296875 0 0.106725 107628.873858046
0.562 2 260691186.714286 260701208.571429 0.00571428571428571 627 0 Inf 0.107157142857143 0
0.563 2 329926862.925 329972034.475 -0.002 6239 0.000396169829299567 0.341576028758125 0.09809 48466.0816759589
0.564 2 405632757 405642272.285714 -0.01 954 0 Inf 0.113114285714286 0
0.565 2 427663550.818182 427671746.636364 -0.00818181818181818 1474 0.000587968656716418 0.0982492444030906 0.108945454545455 64762.9027758404
0.566 2 440027878.714286 440034289.571429 0 568 0 NA 0.1055 0
0.567 2 461657459.333333 461674793.5 0.00777777777777778 3514 0.000754672680036158 0.112892549135329 0.117538888888889 77047.4542174269
0.568 2 487368742 487383048.052632 0.0205263157894737 2776 0.00163178888667571 0.11469988678023 0.1287 152148.147941791
0.569 2 500758417 500767168.666667 0.03 225 0 Inf 0.0846 0
0.571 2 509982227.5 509989109.25 0.03 830 0.00154911112048193 0 0.11995 154975.68525038
0.572 2 514763069.2 514771541.6 0.03 710 0 Inf 0.09494 0
0.573 2 517087910 517092547.5 0.03 121 0 NA 0.0979 0
0.574 2 520168487 520266097 0.04 700 0.00194611 0 0.0823 283758.444714459
0.577 2 525274400.5 525282108 0.04 83 0 NA 0.1171 0
0.578 2 527070552 527088442.75 0.04 365 0 NA 0.188425 0
0.582 2 532288070 532292322 0.04 177 0 NA 0.0836 0
0.583 2 533471122 533477213 0.04 246 0.00161725 0.529924254135106 0.0933 208006.430868167
0.584 2 534370149 534379481 0.05 19 0 NA 0.1412 0
0.585 2 536039157 536041862 0.05 332 0.00423182 0.0605366012732111 0.1316 385880.243161094
0.586 2 536767630.666667 536775689 0.05 517 0.000568039361702128 0 0.1461 46656.2104067456
0.587 2 539085469 539088908 0.05 83 0 NA 0.1344 0
0.588 2 540781602 540787446 0.05 252 0.00230358174603175 0 0.1646 167940.346004745
0.59 2 542670212 542673023 0.06 79 0 NA 0.1088 0
0.591 2 544367278 544372166 0.06 62 0.00772263225806452 0 0.16255 570111.270973695
0.592 2 545239519 545243045 0.06 337 0 NA 0.11385 0
0.593 2 547144839 547149628 0.06 139 0 NA 0.10505 0
0.595 2 551507983 551514436.5 0.06 175 0.00518742857142857 0 0.13505 460934.04559158
0.596 2 555479245.5 555486585.75 0.0625 810 0 NA 0.10875 0
0.597 2 559368109 559381058 0.07 461 0 NA 0.1012 0
0.598 2 560836733 560844700 0.07 274 0 Inf 0.0969 0
0.6 2 564786215 564790003 0.08 73 0 NA 0.1306 0
0.601 2 567208636 567212111.5 0.08 106 0 NA 0.1064 0
0.602 2 569257778 569260586 0.09 17 0 NA 0.2288 0
0.603 2 570880737 570885726 0.08 79 0.020253164556962 0 0.17635 1378156.93044255
0.605 2 573593551 573598818 0.08 68 0 NA 0.2177 0
0.606 2 575265174 575308546 0.08 90 0.0224561 0 0.0671 4015994.03874814
0.607 2 576909565 576913743 0.07 168 0.00176471 0 0.0741 285782.995951417
0.608 2 577416783 577486131.333333 0.07 217 0 NA 0.0930666666666667 0
0.609 2 579027891.5 579033576.5 0.07 104 0 NA 0.14335 0
0.61 2 579730236.666667 579808487 0.07 184 0.004505565 0 0.203 266338.81773399
0.613 2 582332547 582334422 0.07 71 0.0045977 0 0.1234 447102.106969206
0.614 2 583121578 583123208 0.07 32 0 NA 0.1418 0
0.615 2 584809930 584815700 0.07 177 0.00303894 0 0.1481 246234.166103984
0.617 2 586458766.5 586466699 0.08 424 0.00187749212264151 0.388030693694592 0.1413 159447.314024757
0.618 2 587894299 587898426 0.08 33 0 NA 0.1145 0
0.619 2 588959081.5 588962527.5 0.08 182 0 Inf 0.1967 0
0.62 2 590182743 590187927 0.08 143 0.00370251216783217 0.978759025907263 0.16455 270010.003123586
0.621 2 590818655 590822628 0.09 24 0 NA 0.0723 0
0.622 2 592341946 592343991 0.09 10 0 NA 0.1788 0
0.623 2 593165518 593169324 0.09 76 0 NA 0.0972 0
0.624 2 594475056 594482717.5 0.1 170 0 NA 0.11175 0
0.628 2 598000805 598003580 0.11 5 NA NA 0.0691 NA
0.629 2 598719232.333333 598728825 0.11 743 0.00107677146702557 0.614416807534412 0.153633333333333 84104.5190126287
0.631 2 600700493 600704328 0.12 264 0.00670691 0 0.1199 671250.375312761
0.632 2 601589637 601610580 0.13 110 0 NA 0.0563 0
0.633 2 602247867 602252157 0.13 116 0.00530303 0 0.1105 575894.660633484
0.634 2 603137988 603143196 0.14 25 0 NA 0.0939 0
0.635 2 604029578 604034010 0.14 346 0.00324484 0 0.1212 321271.287128713
0.637 2 605857071 605861767 0.15 16 0.0413793 0 0.0967 5134970.01034126
0.638 2 606421117 606425491 0.15 452 0.00181199 0.350600168875104 0.1266 171752.606635071
0.639 2 607202920.333333 607232777 0.16 463 0.00115265676025918 0.399892384965914 0.110066666666667 125668.211294156
0.641 2 608065887 608069754 0.17 80 0.00761905 0 0.128 714285.9375
0.642 2 608622842 608632434 0.17 404 0 Inf 0.0431 0
0.643 2 609625676 609631071 0.18 39 0 NA 0.0973 0
0.644 2 610185653 610190916 0.18 41 0 NA 0.0276 0
0.645 2 610559822 610563491.5 0.18 33 0 NA 0.1332 0
0.649 2 612725502 612729187 0.2 8 NA NA 0.1072 NA
0.651 2 613632021 613634928 0.21 143 0 NA 0.1181 0
0.652 2 613853781 613859358 0.21 55 0 NA 0.0659 0
0.653 2 614333564 614359810 0.21 35 0 NA 0.0747 0
0.659 2 617255668 617259402 0.24 87 0 NA 0.1174 0
0.662 2 618620008 618628401 0.25 56 0 NA 0.0307 0
0.663 2 618953198 618958861 0.25 149 0 Inf 0.1565 0
0.666 2 619885401 619889890.5 0.26 152 0 NA 0.07935 0
0.667 2 620408029 620412655 0.27 154 0 Inf 0.0913 0
0.669 2 621114389 621117467 0.28 405 0.00452242 0.0475528588675974 0.2026 267862.98124383
0.671 2 621787676 621794516 0.29 502 0.00211648458167331 0.0814967042150233 0.18745 135491.144198878
0.679 2 624655848 624662418 0.33 50 0.00977199 0 0.0718 1633201.67130919
0.681 2 625292473 625294770 0.34 7 NA NA 0.1922 NA
0.682 2 625517561 625529051.5 0.34 103 0 NA 0.1243 0
0.688 2 627593932 627616959 0.35 815 0.00310944472392638 0.0344386093514537 0.0997333333333333 374131.049670286
0.691 2 628420647 628423153 0.36 17 0 NA 0.1545 0
0.693 2 629367810 629373984 0.36 17 0 NA 0.1273 0
0.697 2 630451817 630462389 0.36 291 0 NA 0.0981 0
0.698 2 631136006 631139653 0.36 40 0 NA 0.1379 0
0.699 2 631183641 631195313 0.36 180 0 NA 0.1396 0
0.701 2 632227367 632245653.25 0.3675 383 0.00258616673629243 0.296721785055507 0.087025 356610.17909232
0.704 2 633328051 633335543 0.38 48 0 NA 0.098 0
0.707 2 634326987 634329886 0.39 90 0.0162602 0 0.172 1134432.55813953
0.711 2 635557196 635561511 0.41 163 0 Inf 0.1518 0
0.712 2 635853159 635860342 0.41 254 0 NA 0.0941 0
0.713 2 636429959 636434940 0.41 157 0 Inf 0.2885 0
0.715 2 636745891 636748298 0.42 114 0 NA 0.1572 0
0.716 2 637248158 637249412 0.42 61 0 NA 0.3555 0
0.729 2 640279471 640300176 0.43 109 0.00678119 0 0.1088 747925.367647059
0.738 2 641992608 642007255 0.44 71 0 NA 0.1079 0
0.744 2 643153205 643156205 0.43 60 0.0223602 0.0901964204255776 0.1286 2086488.33592535
0.765 2 646656287 646661459 0.42 25 0 NA 0.164 0
0.768 2 647313038 647322216 0.43 9 NA NA 0.075 NA
0.769 2 647454060 647457503 0.43 208 0.00567986 0 0.1855 367430.296495957
0.77 2 647546927 647556341 0.43 29 0 NA 0.0812 0
0.772 2 647831678 647838081 0.43 18 0 NA 0.1336 0
0.784 2 649689087 649692950.5 0.44 20 0 NA 0.2224 0
0.793 2 650897742 651060215 0.44 77 0.00916031 0 0.1463 751358.304853042
0.796 2 651370368 651374936 0.44 511 0.000577478 0 0.1298 53387.7966101695
0.797 2 651494558.5 651501612.5 0.44 431 0.00250127665893271 0.222648029835789 0.1504 199569.94619144
0.798 2 651692336 651693555 0.44 17 0 NA 0.2468 0
0.803 2 652416364 652419744 0.44 55 0 NA 0.0642 0
0.807 2 653414730 653422788 0.44 166 0 NA 0.1293 0
0.813 2 655032427 655037694.5 0.45 238 0.00148459680672269 0.529099341801316 0.1273 139946.281859169
0.814 2 655336030.5 655365552.5 0.44 173 0 NA 0.1448 0
0.815 2 655875720.5 655882104 0.43 465 0 NA 0.1248 0
0.822 2 658836131 658840020 0.46 27 0 NA 0.16 0
0.83 2 663232468 663242554 0.4 30 0 NA 0.1747 0
0.833 2 664130708.5 664134719 0.4 214 0.00404676130841122 0 0.13695 354590.257034937
0.839 2 666008094 666015438 0.41 76 0 Inf 0.1225 0
0.845 2 667552761 667557686 0.43 7 NA NA 0.1568 NA
0.847 2 667894326 667897598 0.43 95 0 NA 0.2054 0
0.854 2 669349559 669355499 0.46 60 0 NA 0.1732 0
0.876 2 673051672 673057867 0.56 47 0 NA 0.1317 0
0.882 2 674144117 674153272 0.58 15 0 NA 0.0656 0
0.9 2 676762273 676776061 0.61 97 0 NA 0.1031 0
0.904 2 677466856 677483600 0.62 383 0.00195059 0 0.0873 268122.336769759
0.91 2 678192055 678196991 0.63 27 0 NA 0.1848 0
0.925 2 680332013 680337386 0.63 32 0 NA 0.1396 0
0.937 2 681920291 681923347 0.63 35 0 Inf 0.1135 0
0.938 2 682043270 682050434 0.63 8 NA NA 0.2478 NA
0.952 2 683770660 683774280 0.63 6 NA NA 0.1145 NA
0.955 2 684121508 684127760 0.63 336 0.00301659 0 0.1309 276539.954163484
0.96 2 684710935 684716310 0.63 215 0 NA 0.12805 0
0.966 2 685489980 685496562 0.63 334 0.00808679 0 0.1494 649541.365461847
0.97 2 685900696 685910850 0.63 148 0.00453172 0 0.1166 466386.27787307
0.98 2 687122671 687127074.5 0.64 151 0.01693812 0 0.1413 1438481.52866242
0.984 2 687576762 687579862 0.64 76 0 NA 0.124 0
0.985 2 687685060 687689351 0.64 168 0.00181818 0 0.1286 169659.097978227
0.992 2 688499499 688505866 0.64 344 0.0153182047965116 0 0.1158 1587378.73538981
0.993 2 688587755 688593631 0.64 70 0 NA 0.1736 0
0.999 2 689246529 689273025 0.64 150 0 NA 0.1333 0
1.001 2 689376909 689380764 0.64 62 0 NA 0.1568 0
1.018 2 690965239 690974004 0.64 29 0 NA 0.1071 0
1.021 2 691396188 691397874 0.65 15 0 NA 0.1966 0
1.028 2 692141600 692211160 0.65 320 0.00456476 0.0583667049308178 0.0948 577817.721518987
1.03 2 692435787 692438622 0.65 183 0.0186519 0 0.1581 1415703.98481973
1.031 2 692524987 692541500 0.65 633 0.00291411 0 0.1761 198576.490630324
1.039 2 693337534 693345846 0.65 494 0 Inf 0.1076 0
1.041 2 693679077 693687478 0.65 35 0 Inf 0.1986 0
1.043 2 694089575 694095541.5 0.65 26 0 NA 0.15445 0
1.045 2 694514722 694517578 0.65 71 0.00517241 0 0.1508 411597.612732095
1.046 2 694652607 694657653 0.65 24 0 NA 0.1036 0
1.048 2 695303659 695307698 0.65 59 0 Inf 0.1133 0
1.051 2 695905291 695918467 0.65 11 0 NA 0.0752 0
1.054 2 696677180 696681542 0.66 41 0 NA 0.0979 0
1.056 2 697328577 697332674 0.66 42 0.006 0 0.0941 765143.464399575
1.059 2 698144710 698149086 0.66 148 0 NA 0.1168 0
1.06 2 698255026.666667 698259849 0.66 249 0.00547234698795181 0 0.122466666666667 536212.551895115
1.061 2 698444733 698447751 0.66 124 0.00502092 0 0.2296 262417.421602787
1.063 2 698900766 698903541 0.66 131 0 NA 0.384 0
1.065 2 699224747 699228031 0.66 36 0.084375 0 0.255 3970588.23529412
1.067 2 700558998.666667 700564689.5 0.66 1883 0.00961372170366437 0.132457642347963 0.103716666666667 1112305.90175773
1.068 2 701994601.5 701998966 0.67 152 0 Inf 0.1112 0
1.073 2 703931500 703934494 0.67 15 0 NA 0.2044 0
1.074 2 703974171 703982035 0.67 11 0 NA 0.1849 0
1.076 2 704875529 704885840 0.67 24 0 NA 0.0904 0
1.096 2 707467148 707468155 0.67 11 0 NA 0.0304 0
1.098 2 707573957.5 707585294.5 0.67 96 0 NA 0.15505 0
1.104 2 708177034 708179766 0.68 127 0.00236407 0.285424712466213 0.1028 275961.478599222
1.105 2 708262945 708266739 0.68 17 0 NA 0.1633 0
1.118 2 709597536 709601129 0.69 49 0.0174927 0 0.1073 1956313.14072693
1.127 2 710602351 710606758.5 0.69 297 0.000974100336700337 0.609174069969769 0.1035 112939.169472503
1.13 2 710947344 710954055 0.7 18 0 NA 0.1137 0
1.134 2 711433651 711548034 0.7 86 0.0290909 0 0.2048 1704544.921875
1.14 2 712189163 712195396 0.71 543 0.00682290703499079 0.153377858962663 0.123366666666667 663671.043662979
1.148 2 713159346 713164457 0.73 486 0.0199288 0.0218972040464052 0.1567 1526136.56668794
1.153 2 713703794 713706013 0.76 29 0 NA 0.3048 0
1.164 2 715153411 715164148 0.8 220 0.00855513 0.194914630169267 0.1253 819326.097366321
1.175 2 716480145 716484046 0.82 280 0.00594796 0 0.1291 552870.0232378
1.186 2 718270781.5 718277879 0.82 654 0.00123266009174312 0 0.11085 133440.875966779
1.187 2 718559878 718629868 0.81 84 0.0120482 0.196948921830647 0.1836 787464.052287582
1.189 2 718879424 718884299 0.81 242 0.0033264 0 0.2117 188553.613604157
1.191 2 719150183 719161347 0.8 49 0 NA 0.1863 0
1.199 2 720342886 720346413.666667 0.76 289 0.00239587764705882 0.124180408840652 0.114733333333333 250585.692312951
1.2 2 720495414 720583501 0.76 69 0 NA 0.14 0
1.205 2 721189605 721195420 0.76 97 0 NA 0.1686 0
1.208 2 721640905 721659322 0.76 661 0.0114017 0.108289991843322 0.079 1731903.79746835
1.209 2 721662681 721672324 0.76 73 0.0145985 0 0.1343 1304408.04169769
1.211 2 721943807 721946820 0.76 268 0.0332279 0.0449589050165674 0.2036 1958422.39685658
1.217 2 722775564 722778377 0.75 41 0.0129032 0 0.1308 1183779.81651376
1.218 2 722894735 722902301 0.75 267 0 NA 0.1007 0
1.22 2 723105160 723108421 0.75 99 0.0394089 0 0.2641 1790635.3653919
1.221 2 723245502 723247720 0.75 29 0 Inf 0.201 0
1.232 2 724706982 724710722 0.75 114 0.0100382 0 0.0825 1460101.81818182
1.241 2 725773696 725778133 0.74 99 0.00612245 0.282014552997575 0.1095 670953.424657534
1.253 2 727206601 727211591 0.74 166 0.00895522 0 0.1879 571913.996806812
1.256 2 727570768.5 727577657 0.735 183 0.0354681240437158 0 0.16645 2557029.06893716
1.274 2 729840759 729846918 0.73 20 0 NA 0.1046 0
1.284 2 731053054 731058752 0.72 18 0.0387097 0.236641203625965 0.2181 2129832.18707015
1.286 2 731302774 731306944 0.72 133 0.0221734 0.0899798858091227 0.1762 1510106.6969353
1.289 2 731697136 731699235 0.72 33 0 NA 0.1653 0
1.295 2 732665461 732672523.4 0.72 704 0 NA 0.1305 0
1.301 2 733502458 733506799 0.71 76 0.00905797 0.179804084138057 0.1066 1019658.91181989
1.302 2 733679557 733684494 0.71 353 0.00886514376770538 0 0.228 466586.514089757
1.304 2 733930029 733933848 0.71 75 0 Inf 0.1042 0
1.305 2 734177896 734324956 0.71 115 0 NA 0.176 0
1.312 2 735207098 735210785 0.7 16 0.0387097 0 0.1 4645164
1.313 2 735299789 735307069 0.7 113 0.00685976637168142 0 0.20625 399113.679806919
1.322 2 736748618 736756524 0.7 106 0 NA 0.1313 0
1.325 2 737171325 737179349 0.69 225 0 Inf 0.1227 0
1.328 2 737638031 737640845 0.69 90 0 NA 0.1475 0
1.348 2 740889705 740894825 0.67 112 0.00489297 0 0.0743 790250.874831763
1.356 2 742197934 742204374 0.67 112 0.00788177 0 0.1599 591502.43902439
1.357 2 742253431 742256973 0.67 27 0.028699 0 0.0391 8807877.23785166
1.362 2 743137237 743140775 0.66 67 0 NA 0.1479 0
1.363 2 743170407 743174337 0.66 26 0 NA 0.1987 0
1.366 2 743648473 743651518 0.66 28 0.0779221 0 0.2195 4259978.13211845
1.372 2 744575128 744584355 0.66 27 0 NA 0.1333 0
1.377 2 745330647 745336381 0.66 10 0 NA 0.1085 0
1.384 2 746329226 746333026 0.66 20 0 NA 0.1512 0
1.386 2 746569148 746574176 0.66 9 NA NA 0.1213 NA
1.389 2 746988709 747007811 0.65 315 0.00187441 0.291690185178269 0.079 284720.506329114
1.393 2 747546975 747549938 0.65 166 0.00551809 0.0931095723339054 0.1443 458884.823284823
1.399 2 748454316 748490900 0.65 230 0.0374181 0.0568465528714713 0.136 3301597.05882353
1.407 2 749599357.5 749604058 0.64 57 0 NA 0.14645 0
1.412 2 750404170 750410438 0.64 76 0 NA 0.1733 0
1.413 2 750595942.5 750600343.25 0.6325 160 0.010682968125 0 0.1784 718585.299887892
1.419 2 751551435 751555216 0.63 37 0.00995025 0 0.2281 523467.777290662
1.432 2 753654257 753729944 0.62 12 0 NA 0.1603 0
1.434 2 753923725 753928860 0.61 85 0.0126404 0 0.1681 902348.602022605
1.439 2 754735268 754741671 0.61 174 0.00397727 0.331373027227219 0.1126 423865.364120781
1.44 2 754875720 754879739 0.61 68 0.0307286205882353 0.37822681307549 0.2154 1711900.86842536
1.441 2 755087678 755095187 0.61 156 0 NA 0.0661 0
1.449 2 756331521 756338601 0.6 35 0 NA 0.1023 0
1.452 2 756698000 756701050 0.6 93 0.00936768 0 0.1343 837022.784810127
1.463 2 758500378 758621232 0.59 120 0 Inf 0.1199 0
1.487 2 762948938 762953829 0.56 60 0.0585366 0 0.1759 3993400.79590677
1.491 2 763960551 763972812 0.56 341 0.00349544 0 0.1288 325662.111801242
1.492 2 764279329 764290102 0.56 17 0 NA 0.1207 0
1.502 2 767015612 767022622 0.54 47 0.0162162 0 0.1638 1188000
1.503 2 767299110 767302511 0.54 11 0.0789474 0 0.1964 4823670.0610998
1.504 2 767937297 767941613 0.54 212 0 NA 0.2129 0
0.002 3 295114 300498 NA 109 0 NA 0.1735 0
0.004 3 583974 591202 NA 383 0.00753955673629243 0.112058398430062 0.19465 464806.99119193
0.007 3 1039430.33333333 1059875.33333333 1.26 260 0.00606863076923077 0 0.259266666666667 280882.884664834
0.009 3 1320251 1322467 1.26 25 0 NA 0.2231 0
0.01 3 1465485 1474034 1.26 722 0.0118219 0 0.1609 881683.032939714
0.012 3 1809744.5 1814994 1.26 77 0 Inf 0.22545 0
0.013 3 1945843 1951867 1.26 322 0 NA 0.1502 0
0.017 3 2487325 2526868 1.26 61 0 NA 0.5332 0
0.026 3 3687023 3692986 1.26 11 0 NA 0.1812 0
0.029 3 4050634 4055344 1.26 37 0 NA 0.1869 0
0.036 3 4992532 5000834 1.26 794 0.00361953 0.357643119410531 0.0849 511594.346289753
0.053 3 7058074 7213677 1.24 241 0.0155251 0 0.1066 1747666.0412758
0.055 3 7367954 7376724 1.24 98 0.00717875 0 0.1248 690264.423076923
0.059 3 7768310.5 7774764.5 1.23 196 0.00209739020408163 0 0.1774 141875.323838667
0.062 3 8165119 8185220 1.23 48 0 NA 0.1364 0
0.08 3 10173748 10181915 1.21 178 0.0306818 0 0.1208 3047860.92715232
0.09 3 11267059 11271781 1.2 38 0 NA 0.1696 0
0.094 3 11698452 11703468 1.19 203 0 Inf 0.1109 0
0.095 3 11719500 11727191 1.19 658 0.00374618 0.103936810297423 0.0895 502281.117318436
0.124 3 14730253 14734545 1.14 76 0 NA 0.1278 0
0.13 3 15255304 15258498 1.13 99 0.0778165 0.0321804501615981 0.2611 3576399.84680199
0.135 3 15718895 15721784 1.13 25 0 NA 0.1641 0
0.155 3 17608750 17614286 1.13 88 0.0179641 0 0.187 1152776.47058824
0.166 3 18618116 18621675 1.12 26 0 NA 0.1711 0
0.18 3 19885742 19888789 1.1 89 0.0156346 0 0.5596 335266.619013581
0.212 3 22513178 22520195 1.06 197 0 NA 0.1007 0
0.227 3 23653661 23657574 1.04 158 0.0039604 0 0.2044 232508.806262231
0.241 3 24612746 24617933 1.02 140 0.0216642 0.0815894424903758 0.1392 1867603.44827586
0.246 3 24938037 24942947 1.01 71 0 NA 0.1049 0
0.259 3 25768311 25865479 0.99 54 0 NA 0.2092 0
0.269 3 26398468 26404973 0.97 12 0 NA 0.089 0
0.278 3 26934253 26955710 0.96 464 0.0167029 0.0217583174179334 0.0963 2081358.25545171
0.291 3 27797882 27807235 0.98 456 0.022656 0.0230387535310734 0.1117 2433948.07520143
0.294 3 28019135 28025481 0.99 171 0 NA 0.1085 0
0.304 3 28687190 28708130 1 1364 0.00280062 0.233841078047004 0.1075 312627.348837209
0.307 3 28878247 28888559 1 117 0.00535714 0.405307682830764 0.1323 485908.390022676
