poscM Chromosome Start End GenDens
0.28 6B 259634204 259660751 26547
0.29 6B 378128851 378169749 40898
0.3 6B 780107283 780145809 38526
0.31 6B 685290014 685350268 60254
0.32 6B 709318000 709374031 56031
0.33 6B 984304627 984369318 64691
0.34 6B 837267191 837328644 61453
0.35 6B 1812802618 1812962812 160194
0.36 6B 1371035267 1371119242 83975
0.37 6B 5492473236 5492735524 262288
0.38 6B 6097658341 6097889497 231156
0.39 6B 12681504146 12681968559 464413
0.4 6B 7308522259 7308782435 260176
0.41 6B 5268764819 5268926777 161958
0.42 6B 10342081143 10342407966 326823
0.43 6B 9293711228 9293964843 253615
0.44 6B 11804381876 11804681477 299601
0.45 6B 6408013859 6408182645 168786
0.46 6B 5126457531 5126605666 148135
0.47 6B 11402116545 11402303191 186646
0.48 6B 69571189891 69572570296 1380405
0.49 6B 40124141309 40124717812 576503
0.5 6B 74455129433 74456802091 1672658
0.51 6B 10737019363 10737140721 121358
0.52 6B 59772490203 59773155037 664834
0.53 6B 42311368622 42311712224 343602
0.54 6B 31614978287 31615242477 264190
0.55 6B 16145112247 16145239455 127208
0.56 6B 15380475888 15380554397 78509
0.57 6B 44084640252 44084963178 322926
0.58 6B 73603864614 73604346379 481765
0.59 6B 29274644193 29274854579 210386
0.6 6B 32599928876 32600154286 225410
0.61 6B 40515262533 40515478298 215765
0.62 6B 36518847966 36519023684 175718
0.63 6B 36457060726 36457244509 183783
0.64 6B 77451682274 77452153868 471594
0.65 6B 66512569452 66512903481 334029
0.66 6B 15018511624 15018615213 103589
0.67 6B 24032594285 24032696538 102253
0.68 6B 15881842613 15881922317 79704
0.69 6B 6379836034 6379867061 31027
0.7 6B 3837560353 3837588408 28055
0.71 6B 8339860174 8339925554 65380
0.72 6B 19306373191 19306457944 84753
0.73 6B 20679177816 20679309572 131756
0.74 6B 11693996714 11694062727 66013
0.75 6B 28097464016 28097565695 101679
0.76 6B 12476245000 12476359985 114985
0.77 6B 13831316495 13831401313 84818
0.78 6B 12552686754 12552733987 47233
0.79 6B 8610248344 8610319900 71556
0.8 6B 23927160916 23927282777 121861
0.81 6B 43598409042 43598583956 174914
0.82 6B 23675713149 23675757142 43993
0.83 6B 29918985171 29919119261 134090
0.84 6B 13645558031 13645694293 136262
0.85 6B 5470360542 5470384290 23748
0.86 6B 13697793568 13697878815 85247
0.87 6B 8232774137 8232823218 49081
0.88 6B 12369091371 12369134008 42637
0.89 6B 8945918283 8945972551 54268
0.9 6B 8956304783 8956371863 67080
0.91 6B 2069622781 2069631429 8648
0.92 6B 6215465919 6215492914 26995
0.93 6B 7603354120 7603388444 34324
0.94 6B 11763900917 11763932925 32008
0.95 6B 9005235559 9005269897 34338
0.96 6B 5546919774 5546939166 19392
0.97 6B 17357582847 17357646006 63159
0.98 6B 2085468891 2085475286 6395
0.99 6B 11833700184 11833797393 97209
1 6B 8366682170 8366708289 26119
1.01 6B 6281766853 6281800821 33968
1.02 6B 6990764463 6990809402 44939
1.03 6B 2804868382 2804880760 12378
1.04 6B 14042835706 14042906734 71028
1.05 6B 15473978815 15474048130 69315
1.06 6B 24661724732 24661823676 98944
1.07 6B 23998736914 23998878808 141894
1.08 6B 22630189836 22630293812 103976
1.09 6B 23376186738 23376302182 115444
1.1 6B 11356907993 11356951396 43403
1.11 6B 14228609435 14228672348 62913
1.12 6B 23513318664 23513417591 98927
1.13 6B 24982089560 24982295512 205952
1.14 6B 20033134036 20033246236 112200
1.15 6B 22924324664 22924499874 175210
1.16 6B 23697557250 23697683985 126735
1.17 6B 13673359307 13673421337 62030
1.18 6B 9367613552 9367646517 32965
0 7B 2444798 2481714 36916
0.01 7B 10234732 10341211 106479
0.02 7B 19216303 19268788 52485
0.03 7B 11262242 11283614 21372
0.04 7B 42618879 42679121 60242
0.05 7B 58263928 58310912 46984
0.06 7B 38346987 38373883 26896
0.07 7B 54643871 54688469 44598
0.08 7B 75030554 75095664 65110
0.09 7B 93639113 93682542 43429
0.1 7B 40057631 40072299 14668
0.11 7B 71365608 71385163 19555
0.12 7B 89901371 89923324 21953
0.13 7B 53618924 53629847 10923
0.14 7B 108512355 108534656 22301
0.15 7B 90857263 90872020 14757
0.16 7B 83579680 83619915 40235
0.17 7B 286657711 286705006 47295
0.18 7B 146245071 146262670 17599
0.19 7B 139405598 139431686 26088
0.2 7B 129469082 129498600 29518
0.21 7B 118794677 118812205 17528
0.22 7B 192546295 192575075 28780
0.23 7B 293749310 293782461 33151
0.24 7B 356176372 356237837 61465
0.25 7B 489503397 489552038 48641
0.26 7B 461776440 461823197 46757
0.27 7B 464545270 464607828 62558
0.28 7B 255467444 255500404 32960
0.29 7B 1208277160 1208390469 113309
0.3 7B 903028502 903096745 68243
0.31 7B 2999510958 2999749204 238246
0.32 7B 3234957563 3235156916 199353
0.33 7B 3860574361 3860783701 209340
0.34 7B 1796698066 1796775732 77666
0.35 7B 3113155721 3113291240 135519
0.36 7B 3255605047 3255738866 133819
0.37 7B 3569592547 3569737514 144967
0.38 7B 6107670718 6107880947 210229
0.39 7B 3590436833 3590518475 81642
0.4 7B 5620328808 5620476549 147741
0.41 7B 3883836059 3883993467 157408
0.42 7B 7631143421 7631360322 216901
0.43 7B 6816993891 6817159570 165679
0.44 7B 7428566358 7428764465 198107
0.45 7B 8471228767 8471438337 209570
0.46 7B 7202517314 7202726996 209682
0.47 7B 4235154867 4235305606 150739
0.48 7B 6765566498 6765788395 221897
0.49 7B 23589374204 23589885024 510820
0.5 7B 43507323507 43508181063 857556
0.51 7B 24129576064 24130013810 437746
0.52 7B 9271780686 9271995563 214877
0.53 7B 57940399725 57941568231 1168506
0.54 7B 142683837722 142685299648 1461926
0.55 7B 83445599565 83446412574 813009
0.56 7B 62335296410 62335707491 411081
0.57 7B 95696714528 95697400547 686019
0.58 7B 91831693557 91832340213 646656
0.59 7B 102501903092 102502516317 613225
0.6 7B 15081090471 15081149488 59017
0.61 7B 14018240275 14018309348 69073
0.62 7B 21740873076 21740968973 95897
0.63 7B 42064777443 42065033370 255927
0.64 7B 46911127600 46911370128 242528
0.65 7B 18853434778 18853513144 78366
0.66 7B 14081178395 14081264933 86538
0.67 7B 16671512213 16671615194 102981
0.68 7B 37409902246 37410162508 260262
0.69 7B 25212122549 25212235095 112546
0.7 7B 15231911294 15231945850 34556
0.71 7B 27468957136 27469143068 185932
0.72 7B 26970909674 26971038665 128991
0.73 7B 16788619080 16788721108 102028
0.74 7B 24686242664 24686320010 77346
0.75 7B 9782558712 9782585558 26846
0.76 7B 9816837955 9816877855 39900
0.77 7B 10503211761 10503234086 22325
0.78 7B 12506928837 12506986205 57368
0.79 7B 7261184008 7261223076 39068
0.8 7B 15899488267 15899520304 32037
0.81 7B 12609923712 12609956237 32525
0.82 7B 7318598792 7318620486 21694
0.83 7B 9338331061 9338395282 64221
0.84 7B 6681856970 6681905273 48303
0.85 7B 3349857679 3349876508 18829
0.86 7B 6041331671 6041349441 17770
0.87 7B 7398436868 7398460301 23433
0.88 7B 7412752473 7412830880 78407
0.89 7B 5401860499 5401886070 25571
0.9 7B 6088785285 6088805243 19958
0.91 7B 9489564155 9489589360 25205
0.92 7B 12227177581 12227228058 50477
0.93 7B 12924196310 12924243156 46846
0.94 7B 9547400206 9547435212 35006
0.95 7B 8880222079 8880259534 37455
0.96 7B 8903064103 8903130324 66221
0.97 7B 9608747876 9608786412 38536
0.98 7B 4815793252 4815832745 39493
0.99 7B 7585311978 7585353365 41387
1 7B 7595144141 7595166608 22467
1.01 7B 2073395625 2073405237 9612
1.02 7B 9693473922 9693518693 44771
1.03 7B 11095407802 11095448623 40821
1.04 7B 5558305252 5558330102 24850
1.05 7B 8353290299 8353325686 35387
1.06 7B 11156802348 11156909010 106662
1.07 7B 15373083655 15373139423 55768
1.08 7B 16107485236 16107603109 117873
1.09 7B 21762189257 21762288020 98763
1.1 7B 19718421014 19718501385 80371
1.11 7B 18362274749 18362398395 123646
1.12 7B 35446066533 35446182214 115681
1.13 7B 24908418536 24908533437 114901
1.14 7B 27140793616 27140916474 122858
1.15 7B 40865146078 40865394633 248555
1.16 7B 33839489168 33839694380 205212
1.17 7B 22462405534 22462483615 78081
1.18 7B 35655743893 35655885738 141845
1.19 7B 53500615873 53500827315 211442
1.2 7B 2209583540 2209593637 10097
1.21 7B 84668636554 84668933084 296530
1.22 7B 65845241612 65845596151 354539
