poscM Chromosome Start End GenDens
1.69 5D 8673350211 8673382593 32382
1.7 5D 5114369547 5114393767 24220
1.71 5D 9741230360 9741294559 64199
1.72 5D 9250438852 9250496262 57410
1.73 5D 12881717765 12881750664 32899
1.74 5D 16038056581 16038136252 79671
1.75 5D 8827597468 8827653432 55964
1.76 5D 18734818580 18734934417 115837
1.77 5D 10959605975 10959660072 54097
1.78 5D 4709480068 4709494592 14524
1.79 5D 17848873323 17848933774 60451
1.8 5D 17892779541 17892891537 111996
1.81 5D 11600138070 11600215809 77739
1.82 5D 16390772276 16390879321 107045
1.83 5D 15367259472 15367348974 89502
1.84 5D 9029258875 9029299773 40898
1.85 5D 6918841631 6918879986 38355
1.86 5D 7463080840 7463114137 33297
1.87 5D 5341728302 5341759398 31096
1.88 5D 5351931494 5351963646 32152
1.89 5D 7504735381 7504791334 55953
1.9 5D 5905854859 5905882303 27444
1.91 5D 6991331379 6991372686 41307
1.92 5D 9156266701 9156360255 93554
1.93 5D 8627471176 8627523842 52666
1.94 5D 10800659718 10800707696 47978
1.95 5D 540804383 540806775 2392
1.96 5D 1624699191 1624707587 8396
1.97 5D 6504355327 6504386529 31202
1.98 5D 9229547104 9229611934 64830
1.99 5D 15220313381 15220387446 74065
2 5D 10347821684 10347859703 38019
2.01 5D 8185744149 8185792417 48268
2.02 5D 14766113953 14766220495 106542
2.03 5D 9863552117 9863654875 102758
2.04 5D 15934845455 15934927730 82275
2.05 5D 18731415712 18731524077 108365
2.06 5D 27672190012 27672376772 186760
2.07 5D 13885988881 13886122464 133583
2.08 5D 11688614617 11688671726 57109
2.09 5D 11148873655 11148948887 75232
2.1 5D 14520156973 14520257675 100702
2.11 5D 78750627088 78751028661 401573
0 6D 5153435 5185059 31624
0.01 6D 33237137 33299420 62283
0.02 6D 98398770 98552337 153567
0.03 6D 108486852 108576430 89578
0.04 6D 81505589 81570269 64680
0.05 6D 117223115 117291807 68692
0.06 6D 101535142 101600657 65515
0.07 6D 100037853 100083598 45745
0.08 6D 152966803 153013772 46969
0.09 6D 122391598 122429524 37926
0.1 6D 218382582 218435660 53078
0.11 6D 169534869 169592845 57976
0.12 6D 214012015 214070640 58625
0.13 6D 187667958 187744285 76327
0.14 6D 190628493 190693900 65407
0.15 6D 255389929 255475913 85984
0.16 6D 357023663 357091086 67423
0.17 6D 206651087 206678678 27591
0.18 6D 233552469 233589509 37040
0.19 6D 525824853 525909046 84193
0.2 6D 519689683 519755055 65372
0.21 6D 432401041 432443887 42846
0.22 6D 285985862 286046162 60300
0.23 6D 139076565 139107818 31253
0.24 6D 262652604 262675321 22717
0.25 6D 437867308 437939064 71756
0.26 6D 197520806 197548377 27571
0.27 6D 99837506 99850232 12726
0.28 6D 25437895 25440132 2237
0.29 6D 230706723 230749851 43128
0.3 6D 361297887 361322353 24466
0.31 6D 104748368 104757757 9389
0.32 6D 79226018 79238561 12543
0.33 6D 107180680 107191101 10421
0.34 6D 407978997 408003082 24085
0.35 6D 525206272 525271043 64771
0.36 6D 338649328 338671074 21746
0.37 6D 287018819 287040577 21758
0.38 6D 379175472 379200035 24563
0.39 6D 238678271 238697016 18745
0.4 6D 337269655 337318576 48921
0.41 6D 352120466 352157899 37433
0.42 6D 458900972 458944917 43945
0.43 6D 100454578 100462798 8220
0.44 6D 516471840 516510424 38584
0.45 6D 565147165 565200603 53438
0.46 6D 656940086 657034635 94549
0.47 6D 832940345 832973144 32799
0.48 6D 436095200 436137991 42791
0.49 6D 881460318 881568979 108661
0.5 6D 4400329393 4400605260 275867
0.51 6D 1070891391 1070954287 62896
0.52 6D 1005242819 1005292894 50075
0.53 6D 2022282432 2022392287 109855
0.54 6D 769403561 769452306 48745
0.55 6D 905981753 906027095 45342
0.56 6D 736870871 736899715 28844
0.57 6D 1253204948 1253288375 83427
0.58 6D 1422390693 1422485654 94961
0.59 6D 1278545843 1278585862 40019
0.6 6D 2018174517 2018293009 118492
0.61 6D 1164874425 1164932932 58507
0.62 6D 1136574612 1136622699 48087
0.63 6D 2287485674 2287582352 96678
0.64 6D 6607479111 6607751410 272299
0.65 6D 3895508908 3895668414 159506
0.66 6D 1922640077 1922736268 96191
0.67 6D 1807029508 1807096019 66511
0.68 6D 3678914382 3679041984 127602
0.69 6D 11926782733 11927259209 476476
0.7 6D 48639858018 48641444067 1586049
0.71 6D 11529907975 11530515023 607048
0.72 6D 1704502306 1704542105 39799
0.73 6D 494701334 494712139 10805
0.74 6D 6366831167 6366975438 144271
0.75 6D 5259129787 5259209943 80156
0.76 6D 2115470673 2115511536 40863
0.77 6D 797305768 797316259 10491
0.78 6D 4008992737 4009053263 60526
0.79 6D 5678725471 5678816805 91334
0.8 6D 4097554469 4097606484 52015
0.81 6D 5530132200 5530204965 72765
0.82 6D 2224771238 2224804026 32788
0.83 6D 3964984056 3965012931 28875
0.84 6D 4861618597 4861678041 59444
0.85 6D 7256758795 7256870627 111832
0.86 6D 9389251308 9389395472 144164
0.87 6D 8637970689 8638081121 110432
0.88 6D 8805183775 8805327090 143315
0.89 6D 16008462712 16008654184 191472
0.9 6D 14133414604 14133556698 142094
0.91 6D 17263787485 17263998043 210558
0.92 6D 16369061735 16369183878 122143
0.93 6D 13131271522 13131446755 175233
0.94 6D 50047787461 50048261493 474032
0.95 6D 23275306868 23275532756 225888
0.96 6D 14483762966 14483892203 129237
0.97 6D 9772419279 9772534007 114728
0.98 6D 16700976335 16701082494 106159
0.99 6D 9552744240 9552816034 71794
1 6D 14639420872 14639530324 109452
1.01 6D 11251077256 11251175544 98288
1.02 6D 19587478302 19587640270 161968
1.03 6D 27224508125 27224795638 287513
1.04 6D 15039600871 15039699379 98508
1.05 6D 18033651739 18033801475 149736
1.06 6D 11538113251 11538201585 88334
1.07 6D 7043923943 7043981511 57568
1.08 6D 2088662595 2088675174 12579
1.09 6D 7538389185 7538450721 61536
1.1 6D 12611260966 12611349370 88404
1.11 6D 10974546812 10974617620 70808
1.12 6D 5083033183 5083052118 18935
1.13 6D 2548652367 2548679689 27322
1.14 6D 7670017646 7670092612 74966
1.15 6D 7263063402 7263131477 68075
1.16 6D 2999017159 2999046358 29199
1.17 6D 6865549020 6865595344 46324
1.18 6D 6019439153 6019474569 35416
1.19 6D 2584881336 2584904347 23011
1.2 6D 9491885330 9491934108 48778
1.21 6D 1730464359 1730485308 20949
1.22 6D 8663902429 8663938744 36315
1.23 6D 8675919259 8675975064 55805
1.24 6D 5650012529 5650058010 45481
1.25 6D 5229654988 5229686126 31138
1.26 6D 8732720542 8732778304 57762
1.27 6D 7438647829 7438738074 90245
1.28 6D 9651098496 9651179707 81211
1.29 6D 5717236190 5717263764 27574
1.3 6D 3967767698 3967791785 24087
1.31 6D 11959600483 11959682274 81791
1.32 6D 17391662449 17391777220 114771
1.33 6D 7159144482 7159172120 27638
1.34 6D 11663099439 11663158259 58820
1.35 6D 6291810167 6291861567 51400
1.36 6D 8104230337 8104276089 45752
1.37 6D 10372429117 10372505769 76652
1.38 6D 6324641660 6324730757 89097
1.39 6D 3616913372 3616938661 25289
1.4 6D 5883860713 5883890131 29418
1.41 6D 4077261739 4077290561 28822
1.42 6D 2268354731 2268375378 20647
1.43 6D 6357670951 6357717973 47022
1.44 6D 9550040278 9550085612 45334
1.45 6D 6831392709 6831439286 46577
1.46 6D 8211768261 8211813091 44830
1.47 6D 6849931423 6849971930 40507
1.48 6D 4118421052 4118442417 21365
1.49 6D 4582832176 4582855619 23443
1.5 6D 11013932345 11013976205 43860
1.51 6D 2756660112 2756677367 17255
1.52 6D 1839675182 1839705913 30731
1.53 6D 7831263347 7831316173 52826
1.54 6D 4613155226 4613193795 38569
1.55 6D 6462762140 6462801573 39433
1.56 6D 12946839023 12946922481 83458
1.57 6D 4167902072 4167939118 37046
1.58 6D 10208455955 10208515346 59391
1.59 6D 18149831283 18149953240 121957
1.6 6D 41244557329 41244889476 332147
1.61 6D 33513095916 33513343106 247190
1.62 6D 473514839 473517451 2612
0 7D 2712241 2733249 21008
0.01 7D 72473501 72654316 180815
0.02 7D 95996774 96179322 182548
0.03 7D 215358142 215525853 167711
0.04 7D 192026218 192117585 91367
0.05 7D 181434756 181491347 56591
0.06 7D 269667874 269779932 112058
0.07 7D 209517600 209567836 50236
0.08 7D 252220890 252280761 59871
0.09 7D 202987940 203043220 55280
0.1 7D 219534776 219599922 65146
0.11 7D 118366167 118389771 23604
0.12 7D 224670115 224724745 54630
0.13 7D 422739692 422800863 61171
0.14 7D 284277138 284320543 43405
0.15 7D 447413832 447485733 71901
0.16 7D 294636616 294685985 49369
0.17 7D 491560859 491650207 89348
0.18 7D 238241655 238278103 36448
0.19 7D 656625621 656701723 76102
0.2 7D 383914481 383940678 26197
0.21 7D 652671597 652742930 71333
0.22 7D 396283888 396318561 34673
0.23 7D 551305665 551361268 55603
0.24 7D 229034384 229047086 12702
0.25 7D 534170300 534222142 51842
0.26 7D 459138603 459179129 40526
0.27 7D 410204821 410230644 25823
0.28 7D 356720020 356748738 28718
0.29 7D 564223153 564279585 56432
0.3 7D 238164635 238185296 20661
0.31 7D 309825798 309850705 24907
0.32 7D 282562878 282580696 17818
0.33 7D 396196596 396227269 30673
0.34 7D 256325380 256343760 18380
0.35 7D 262023018 262050138 27120
0.36 7D 114460155 114466883 6728
0.37 7D 463930380 463945509 15129
0.38 7D 118720782 118741884 21102
0.39 7D 281448198 281478734 30536
0.4 7D 164417867 164446804 28937
0.41 7D 499263735 499282990 19255
0.42 7D 338568002 338590987 22985
0.43 7D 643085964 643141271 55307
0.44 7D 303932305 303945406 13101
0.45 7D 399978688 400003047 24359
0.46 7D 767001718 767036437 34719
0.47 7D 595582638 595621597 38959
0.48 7D 796598011 796651550 53539
0.49 7D 718650777 718681599 30822
0.5 7D 1823166161 1823256110 89949
0.51 7D 3662021947 3662197949 176002
0.52 7D 1682792683 1682877848 85165
0.53 7D 2113274884 2113357235 82351
0.54 7D 1624924725 1625053522 128797
0.55 7D 680542548 680569628 27080
0.56 7D 1651944581 1652029086 84505
0.57 7D 2004891697 2004983060 91363
0.58 7D 1795035813 1795100451 64638
0.59 7D 1169819564 1169853758 34194
0.6 7D 2181702170 2181818001 115831
0.61 7D 2036793919 2036868480 74561
0.62 7D 2175362653 2175492680 130027
0.63 7D 2399657285 2399737031 79746
0.64 7D 2062679324 2062755304 75980
0.65 7D 1465180008 1465262488 82480
0.66 7D 2416622705 2416718363 95658
0.67 7D 1443737236 1443821165 83929
0.68 7D 1565174249 1565223154 48905
0.69 7D 2757985788 2758047157 61369
0.7 7D 3372834837 3372952212 117375
0.71 7D 2990920147 2991059675 139528
0.72 7D 763860132 763895498 35366
0.73 7D 1079987098 1080037201 50103
0.74 7D 1699870374 1699924367 53993
0.75 7D 2942908601 2943006886 98285
0.76 7D 3440364766 3440468812 104046
0.77 7D 1717907810 1717941549 33739
0.78 7D 4800622761 4800787904 165143
0.79 7D 4987769789 4987889463 119674
0.8 7D 6523923089 6524085890 162801
0.81 7D 8836165964 8836371433 205469
0.82 7D 6697294031 6697427595 133564
0.83 7D 5480060795 5480189641 128846
0.84 7D 2771635418 2771717869 82451
0.85 7D 4638634645 4638715333 80688
0.86 7D 5051979210 5052077290 98080
0.87 7D 2966408157 2966480800 72643
0.88 7D 1432373164 1432405690 32526
0.89 7D 8747336707 8747455560 118853
0.9 7D 6490299173 6490465359 166186
0.91 7D 5627631006 5627744932 113926
0.92 7D 5963105351 5963231190 125839
0.93 7D 6469997352 6470124956 127604
0.94 7D 10520012614 10520269789 257175
0.95 7D 10654007988 10654218975 210987
0.96 7D 10677206859 10677470013 263154
0.97 7D 32362265148 32362776563 511415
0.98 7D 45423046512 45423683575 637063
0.99 7D 83471604014 83473253458 1649444
1 7D 35119429659 35119722662 293003
1.01 7D 18181743458 18181898690 155232
1.02 7D 14876022266 14876152467 130201
1.03 7D 18027419410 18027587943 168533
1.04 7D 30847995776 30848261104 265328
1.05 7D 31055667005 31055884419 217414
1.06 7D 106034826673 106035744128 917455
1.07 7D 26812249523 26812481356 231833
1.08 7D 24908746865 24908933705 186840
1.09 7D 27240717984 27240936287 218303
1.1 7D 11322307578 11322388517 80939
1.11 7D 22374414774 22374584255 169481
1.12 7D 18059730546 18059856985 126439
1.13 7D 18728257385 18728392325 134940
1.14 7D 19376765606 19376872750 107144
1.15 7D 5633743090 5633778919 35829
1.16 7D 9788198848 9788250612 51764
1.17 7D 9843283884 9843324509 40625
1.18 7D 12491998892 12492080431 81539
1.19 7D 17289960843 17290058311 97468
1.2 7D 8972260731 8972318274 57543
1.21 7D 20169019333 20169152869 133536
1.22 7D 10673585394 10673646134 60740
1.23 7D 12335566739 12335626268 59529
1.24 7D 15650115072 15650183666 68594
1.25 7D 5964879854 5964902028 22174
1.26 7D 16341217048 16341302766 85718
1.27 7D 6563156184 6563183544 27360
1.28 7D 20315791045 20315882017 90972
1.29 7D 8266946021 8266983988 37967
1.3 7D 9955855127 9955900942 45815
1.31 7D 14421878339 14421952017 73678
1.32 7D 5565857762 5565883819 26057
1.33 7D 6135483502 6135507636 24134
1.34 7D 8396560733 8396583528 22795
1.35 7D 12913082276 12913171383 89107
1.36 7D 3382768194 3382784431 16237
1.37 7D 13017911993 13017986329 74336
1.38 7D 16467518567 16467609814 91247
1.39 7D 7394797623 7394834700 37077
1.4 7D 10855422793 10855489446 66653
1.41 7D 9169159699 9169192357 32658
1.42 7D 11486726576 11486765323 38747
1.43 7D 14396665335 14396754309 88974
1.44 7D 15003200952 15003262840 61888
1.45 7D 12720625584 12720681364 55780
1.46 7D 11585454280 11585492982 38702
1.47 7D 8704539673 8704589682 50009
1.48 7D 5811997956 5812011199 13243
1.49 7D 8152797297 8152867570 70273
1.5 7D 5249014528 5249033999 19471
1.51 7D 2921040123 2921073810 33687
1.52 7D 9951227198 9951271771 44573
1.53 7D 9970918163 9970946278 28115
1.54 7D 14689486016 14689575036 89020
1.55 7D 10010177730 10010208959 31229
1.56 7D 6494606759 6494629524 22765
1.57 7D 13012579826 13012659154 79328
1.58 7D 9488579611 9488627620 48009
1.59 7D 4752591470 4752604009 12539
1.6 7D 7145115524 7145144242 28718
1.61 7D 5964834056 5964874059 40003
1.62 7D 10164972464 10165021839 49375
1.63 7D 8986778603 8986810635 32032
1.64 7D 10208663821 10208706401 42580
1.65 7D 9019502099 9019535869 33770
1.66 7D 14456682554 14456743574 61020
1.67 7D 7243323043 7243360619 37576
1.68 7D 7257840204 7257916436 76232
1.69 7D 4846312976 4846349046 36070
1.7 7D 9707210227 9707276036 65809
1.71 7D 6074570856 6074602217 31361
1.72 7D 8516344649 8516376076 31427
1.73 7D 609274560 609277706 3146
1.74 7D 2440341403 2440344227 2824
1.75 7D 9160595474 9160658216 62742
1.76 7D 11003591741 11003657554 65813
1.77 7D 5505924407 5505959776 35369
1.78 7D 4900326165 4900345083 18918
1.79 7D 4903983446 4904003898 20452
1.8 7D 4294134837 4294160436 25599
1.81 7D 9205871152 9205910005 38853
1.82 7D 4299248900 4299264957 16057
1.83 7D 6760832892 6760870331 37439
1.84 7D 3692645309 3692663971 18662
1.85 7D 8621668318 8621692203 23885
1.86 7D 8010259699 8010285397 25698
1.87 7D 4933884527 4933907880 23353
1.88 7D 7406143017 7406174384 31367
1.89 7D 6178731453 6178765796 34343
1.9 7D 6184714991 6184740031 25040
1.91 7D 7429462092 7429511729 49637
1.92 7D 12402597154 12402656756 59602
1.93 7D 16786508551 16786641191 132640
1.94 7D 13099784094 13099832812 48718
1.95 7D 157188395521 157189166701 771180
